Unnamed: 0,C3L-02610,C3N-01998,C3L-01637,C3L-02606,C3N-00436,C3L-00819,C3N-00518,C3L-00102,C3N-00517,C3L-00640,C3N-01011,C3L-03123,C3N-02768,C3L-02809,C3N-02589,C3N-03780,C3N-03440,C3N-02010,C3L-04072,C3N-03069,C3L-02899
circ_chr7_24623666_24668660_MPP6,8.3955341354623,8.56506398689928,8.29112464287911,9.55773172886311,8.84715132967763,8.80413102118332,9.3269462479252,0.0,8.08422375203406,9.98514460817754,9.17796760815348,9.17490072216294,9.16047653641289,9.60043330836054,9.80353380903902,7.66455394936935,8.73396437399781,9.61358690212965,8.50251360053296,8.90279715788023,9.54913006140292
circ_chr7_24623666_24680520_MPP6,9.07290969454135,8.69073135873045,9.290848273342,0.0,0.0,9.22281904818976,9.28623430292312,9.56094417806009,9.25693987763276,9.8958176045028,0.0,0.0,8.89959861074725,0.0,0.0,8.36640964765943,0.0,0.0,9.32571020751578,0.0,0.0
circ_chr7_26196401_26197732_HNRNPA2B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_26684736_26727006_SKAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_26844030_26854890_SKAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_27629371_27632445_HIBADH,0.0,0.0,0.0,0.0,3.30451104180995,3.3743439890385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88362081628567,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_27629371_27649633_HIBADH,0.0,4.64443315240625,0.0,5.03077747199254,0.0,0.0,0.0,0.0,0.0,4.48992821940518,5.36001304220433,0.0,0.0,5.43796008833447,5.6246858105254,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_27785163_27785489_TAX1BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05050169744673,4.18030701996943,0.0,0.0,5.34234139743155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_27785163_27800090_TAX1BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_30550636_30562128_LOC401320,6.12577506760952,7.20906339534927,6.83187724119167,6.53496424980466,7.31605520889049,6.43446143244134,7.65528026458363,6.65119523578289,0.0,7.9049055248782,6.92552476974757,0.0,6.78985964091365,6.58616424593091,7.01636259876089,0.0,0.0,0.0,7.41818994794577,0.0,6.84398384404833
circ_chr7_30621393_30622462_GARS,0.0,0.0,0.0,0.0,5.06307144984268,0.0,3.74953426766926,0.0,0.0,4.30158764660319,0.0,0.0,0.0,4.51601514700367,5.40258575823259,0.0,0.0,5.16992500144231,0.0,0.0,0.0
circ_chr7_32544694_32554596_AVL9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_32632543_32639365_DPY19L1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_32632543_32679130_DPY19L1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61765111942733,7.55765515472542,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_32988507_32988652_FKBP9,0.0,3.05658352836637,0.0,0.0,3.114367024952,4.19140472885276,3.25096157353322,0.0,0.0,0.0,0.0,0.0,3.32768736417605,4.19613488076516,0.0,0.0,0.0,0.0,0.0,0.0,3.53977919169849
circ_chr7_33146242_33177591_BBS9,3.114367024952,5.58556349845569,0.0,3.22342254993494,4.47183776242229,4.05484847699562,5.29278174922785,0.0,0.0,4.91981677005279,0.0,0.0,5.51790555352995,4.56010351346474,3.06177619758669,0.0,0.0,0.0,0.0,0.0,4.68929916053589
circ_chr7_33349068_33388144_BBS9,0.0,5.20711196120771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02856915219677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_33357855_33388144_BBS9,0.0,6.64472154721798,0.0,0.0,4.75862298244024,0.0,6.32553033156756,0.0,5.17112674665207,0.0,4.92884403671257,0.0,0.0,7.6700188442644,0.0,0.0,0.0,0.0,6.11852584893567,0.0,6.79714271076559
circ_chr7_33367767_33388144_BBS9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_34966894_34973605_DPY19L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_35010468_35018596_DPY19L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57470704641555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_35667434_35673278_HERPUD2,5.5963388642052,5.9205315062779,5.47118746038699,0.0,5.52324829260521,6.21974935454673,6.39694722007283,0.0,6.03540396994207,6.09992635055603,0.0,0.0,6.19298316997399,6.14995030168105,5.83086375675176,5.60080495498947,0.0,5.97796675761948,0.0,0.0,0.0
circ_chr7_35890668_35898383_SEPT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_3619080_3642105_SDK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87565721255188,0.0,0.0,0.0,0.0,6.9518675043269,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_36870393_36895017_ELMO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_37948840_37950392_EPDR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_39987599_39988258_CDK13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_39987599_40002031_CDK13,8.48900497161862,8.87961387975558,8.631686366312,8.59413795601193,8.82788252212139,8.70929063572336,8.90926307937532,8.67306168471837,9.25660970908631,9.15395729735659,8.81243404708044,8.79292040749027,9.37179842070249,9.02311671027588,9.63190458725792,9.14626317642802,8.47982067508892,8.90929308582382,9.41447383643093,8.85972112892796,9.33387092849672
circ_chr7_43639449_43640649_COA1,0.0,4.54966917072649,0.0,0.0,5.70846316507212,4.14567745519564,4.27202318906105,4.14486214291573,0.0,5.66020987335256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_44645327_44647759_OGDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_44674411_44675268_OGDH,0.0,3.0686708106651,3.27351588970212,0.0,0.0,0.0,3.22958792274065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_44840899_44843354_H2AFV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_47411727_47442055_TNS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_48219354_48249351_ABCA13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_50319048_50327757_IKZF1,0.0,3.94016675048282,3.12598165385472,0.0,4.29498826769145,3.71369581484336,4.26303440583379,4.09339115325301,0.0,4.77925972037238,3.73660487531425,0.0,4.48478262307787,3.33485426933163,3.81659970653491,0.0,0.0,0.0,0.0,0.0,3.91456452349394
circ_chr7_50669722_50703908_GRB10,0.0,0.0,0.0,7.42735475187896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43662826729284,0.0,0.0,6.1106138055009,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_50669722_50710990_GRB10,0.0,0.0,7.45359988489147,7.80354995315873,0.0,0.0,0.0,0.0,7.98589884692784,0.0,0.0,0.0,0.0,0.0,6.60910484661896,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_50703821_50710990_GRB10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66220549965362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_5287806_5287985_SLC29A4,0.0,0.0,0.0,0.0,0.0,0.0,4.26978123827438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_55982210_55983868_NIPSNAP2,0.0,4.74146698640115,0.0,0.0,2.95046841415012,4.13010717865883,3.98002530023873,0.0,0.0,0.0,3.46466826700344,0.0,4.26528685756517,0.0,0.0,0.0,0.0,0.0,4.09254574154357,0.0,4.14974711950468
circ_chr7_55982210_55984878_NIPSNAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_5641154_5641376_RNF216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_5641154_5652510_RNF216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_5739276_5741815_RNF216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_5901657_5910116_CCZ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48397696323626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_596146_607452_PRKAR1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_6111125_6115523_USP42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_64068891_64069609_ZNF727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_64336259_64336982_ZNF736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49633451341711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_64543707_64544432_ZNF680,0.0,5.79960542245267,0.0,0.0,5.5090623863619,5.25323293853803,5.09845324630927,4.66505161428921,3.88264304936184,5.56010351346474,5.42693561964834,0.0,5.19967234483636,4.90110824301451,4.12184429787638,0.0,0.0,3.45154083301783,3.98185265328974,0.0,5.13586316536868
circ_chr7_6585016_6585260_ZDHHC4,0.0,0.0,0.0,0.0,0.0,3.04788732939655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0496307677246,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_66127704_66134374_CRCP,0.0,4.10601323762212,0.0,3.5385381636298,0.0,3.26453643099903,4.85996954822103,4.27500704749987,3.67355642399015,4.24412594328373,4.32768736417605,0.0,4.58676474335514,3.90689059560852,4.34411833452143,0.0,0.0,4.86839045305445,4.25550073314839,0.0,4.56864019541922
circ_chr7_66130744_66134374_CRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_66240325_66241270_TPST1,0.0,6.43479500355054,0.0,0.0,6.56696732900612,6.81954046050572,0.0,0.0,0.0,0.0,0.0,0.0,6.86517649653178,0.0,6.96889714526993,0.0,0.0,0.0,6.55443536531749,0.0,6.71671659170597
circ_chr7_66240325_66286709_TPST1,7.93227381708644,8.90008186496302,8.38314265515636,8.50207595604579,8.65331086138509,8.70729010195858,9.15342536284277,8.36732737872737,8.35244074691265,9.42273758653753,8.24788005558931,0.0,9.17854036806573,9.34906002442559,9.07266857335363,0.0,0.0,8.21028170263923,8.42907192208957,0.0,9.43235398286271
circ_chr7_66286511_66286709_TPST1,0.0,3.87282875953489,0.0,0.0,0.0,3.9136075118231,4.32409051603798,0.0,0.0,2.81352468929781,0.0,0.0,0.0,3.55458885167764,0.0,0.0,0.0,3.81455042346181,0.0,0.0,0.0
circ_chr7_66797374_66805396_RABGEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_66941848_66948694_TMEM248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_66991137_66994341_SBDS,0.0,0.0,0.0,0.0,0.0,0.0,7.65913965122127,0.0,0.0,8.1211190391239,0.0,0.0,0.0,8.74406015721845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_66993217_66994341_SBDS,0.0,6.41379715018921,0.0,0.0,7.32651937186367,0.0,0.0,0.0,6.59604063267114,0.0,0.0,0.0,7.52387555132852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_677229_711527_PRKAR1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_6814764_6822364_CCZ1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88581837198992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_6814764_6823360_CCZ1B,0.0,5.92481250360578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26115467261557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29737486052833
circ_chr7_69899286_69899498_AUTS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_7234303_7243750_C1GALT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51522674595618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18913268990596
circ_chr7_72830692_72831798_SBDSP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_72830692_72833928_SBDSP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_73203423_73204604_GTF2IP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_73459536_73470483_BAZ1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7832601955813
circ_chr7_73469517_73470483_BAZ1B,0.0,4.04788732939655,0.0,0.0,0.0,0.0,3.3533232911629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_73686636_73687095_BUD23,5.14567745519564,0.0,0.0,5.79051141189419,0.0,5.00315244866692,5.86740230572754,5.22419466397043,0.0,5.49888908697681,5.87159726561385,0.0,4.9923152518612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_74219744_74220734_LAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64961545906341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_74356410_74357477_CLIP2,4.61647532878288,0.0,5.0232553523003,0.0,0.0,5.0036022366802,4.67016051412663,0.0,5.58616424593091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_74705164_74716950_GTF2I,0.0,0.0,0.0,0.0,3.35191096110308,2.98002530023873,0.0,0.0,0.0,3.12101540096137,3.22032995487956,0.0,0.0,3.88849973551412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_74705164_74718941_GTF2I,0.0,3.11769504266975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47378691161437,0.0,0.0
circ_chr7_7588498_7596461_MIOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_77083887_77098951_FAM185BP,0.0,1.75274859140713,0.0,0.0,0.0,0.0,2.16349873228288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1243281350022
circ_chr7_77274482_77280653_CCDC146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_77292952_77294938_CCDC146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_77360824_77377390_GSAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_77571078_77585581_PTPN12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_77571078_77592256_PTPN12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_77571078_77600806_PTPN12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_77581427_77583650_PTPN12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_77581427_77592256_PTPN12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_77581427_77600806_PTPN12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_77585543_77600806_PTPN12,0.0,5.08491465976794,3.8499992594661,0.0,3.63923216324928,4.5915597458278,4.39163026151743,0.0,0.0,4.1906148602095,0.0,0.0,4.5465858290081,5.52136487844622,3.56803210477128,0.0,0.0,0.0,0.0,0.0,4.40122086216022
circ_chr7_77607235_77632425_PTPN12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_77765495_77773314_RSBN1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_77778338_77778814_RSBN1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_78343778_78346043_MAGI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_8003908_8060248_GLCCI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.90616906769106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_8003908_8071131_GLCCI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_8022483_8071131_GLCCI1,0.0,6.13565798936878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_80789306_80805758_SEMA3C,0.0,0.0,0.0,0.0,7.82997637345536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.44368952449979,8.18452826111718,0.0,0.0,0.0,0.0,0.0,0.0,8.95364355923268
circ_chr7_80789306_80810701_SEMA3C,0.0,9.40256444165902,0.0,9.60806996772166,9.51137710892344,9.49689371303021,9.91665577591251,0.0,0.0,9.63783843851525,0.0,0.0,9.49361531357724,9.30988557098777,0.0,0.0,0.0,8.23630126682709,0.0,0.0,9.40480096395117
circ_chr7_8218305_8236005_ICA1,0.0,0.0,0.0,0.0,0.0,0.0,5.94626298433245,5.80812758745547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51916444980607,0.0,0.0,6.30231905094883,0.0,0.0
circ_chr7_85036889_85068284_SEMA3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_85055717_85068284_SEMA3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_854920_857957_SUN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36317107711924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_87439667_87440402_ABCB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_90726567_90726812_CDK14,0.0,5.25361115194717,0.0,0.0,4.13175409098481,0.0,4.10013667128545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_90726567_90747775_CDK14,0.0,0.0,0.0,0.0,0.0,0.0,6.18923154864728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_90726567_90790652_CDK14,0.0,0.0,0.0,0.0,7.70777324346704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_90747681_90790652_CDK14,4.30012372456901,4.74899785009815,4.40667271575583,0.0,0.0,3.99004721957379,4.57773093149008,0.0,0.0,4.46074256378964,0.0,0.0,4.76128527336162,5.05614996110814,4.603477988254,4.88362081628567,0.0,0.0,4.46793154602629,0.0,4.77294133783134
circ_chr7_90747681_90863269_CDK14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_92213195_92226682_KRIT1,0.0,8.55910936879464,0.0,0.0,0.0,0.0,8.34801990922869,0.0,8.69748888805682,0.0,0.0,0.0,0.0,8.83462905831261,0.0,0.0,0.0,0.0,8.53535314784213,0.0,0.0
circ_chr7_92294889_92307656_ANKIB1,0.0,0.0,0.0,0.0,5.49920809085669,0.0,0.0,0.0,0.0,4.89530262133331,0.0,0.0,6.73267622307331,5.854993016757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_92294889_92319512_ANKIB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_92294889_92327900_ANKIB1,7.39959836912011,8.47187839656841,7.73701067768181,7.50422311991285,7.83491342970104,8.17342729734862,8.48450069330809,7.84530186105683,8.08847025435571,8.32535043318951,8.17662197316158,7.52646011467275,7.96751448080097,8.52962576354241,8.66530038238694,0.0,7.03540396994207,7.51056638944875,8.07355248742655,0.0,8.01508047561318
circ_chr7_92294889_92352642_ANKIB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_92294889_92362273_ANKIB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_92517276_92518255_PEX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_93291703_93311272_VPS50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_94417724_94418552_COL1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_94598775_94629841_SGCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_95198349_95268707_PPP1R9A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
circ_chr7_96277196_96296951_SLC25A13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
